policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
policy_BEST_Model__stage02_step00393216_R-49.28_SR0.000_LD0.00445_CMnan__2026-08-07_12-50-47.zip,mcc,ppo_b_dv_refine_final,False,-53.78222464952054,0.0659474021253908,False,True,3,0.004451286695400053,moon_impact
Model__stage02_step00380928_R-49.37_SR0.000_LD0.00447_CMnan__2026-08-07_12-48-09.zip,mcc,ppo_b_dv_refine_final,False,-53.89075556657717,0.06615926893121622,False,True,3,0.0044693462788036814,moon_impact
Model__stage02_step00389120_R-49.38_SR0.000_LD0.00422_CMnan__2026-08-07_12-49-55.zip,mcc,ppo_b_dv_refine_final,False,-53.90054280607333,0.06617837492632006,False,True,3,0.00421649263339534,moon_impact
Model__stage02_step00385024_R-49.46_SR0.000_LD0.00429_CMnan__2026-08-07_12-49-02.zip,mcc,ppo_b_dv_refine_final,False,-53.991240915529275,0.06635542971647548,False,True,3,0.004291204711008421,moon_impact
Model__stage02_step00233472_R-49.48_SR0.000_LD0.00447_CMnan__2026-08-07_12-11-47.zip,mcc,ppo_b_dv_refine_final,False,-54.020571593236134,0.06641268710604682,False,True,3,0.004469976721418827,moon_impact
Model__stage02_step00335872_R-49.57_SR0.000_LD0.00422_CMnan__2026-08-07_12-37-53.zip,mcc,ppo_b_dv_refine_final,False,-54.11890335800327,0.06660464380813126,False,True,3,0.004218858687356797,moon_impact
Model__stage02_step00339968_R-49.76_SR0.000_LD0.00425_CMnan__2026-08-07_12-38-46.zip,mcc,ppo_b_dv_refine_final,False,-54.33746887981129,0.06703131281844536,False,True,3,0.004251231274505238,moon_impact
Model__stage02_step00344064_R-50.03_SR0.000_LD0.00441_CMnan__2026-08-07_12-39-37.zip,mcc,ppo_b_dv_refine_final,False,-54.64737891776379,0.06763629849086875,False,True,3,0.004411715219706573,moon_impact
Model__stage02_step00331776_R-50.27_SR0.000_LD0.00429_CMnan__2026-08-07_12-37-02.zip,mcc,ppo_b_dv_refine_final,False,-54.927638523433735,0.06818340257019946,False,True,3,0.00428971192823024,moon_impact
Model__stage02_step00327680_R-50.79_SR0.000_LD0.00424_CMnan__2026-08-07_12-36-11.zip,mcc,ppo_b_dv_refine_final,False,-55.52412250489809,0.06934781875045663,False,True,3,0.004241964532462653,moon_impact
Model__stage02_step00323584_R-51.09_SR0.000_LD0.00433_CMnan__2026-08-07_12-35-20.zip,mcc,ppo_b_dv_refine_final,False,-55.875560541281175,0.07003387260712121,False,True,3,0.004333712886271095,moon_impact
Model__stage02_step00237568_R-51.27_SR0.000_LD0.00412_CMnan__2026-08-07_12-12-40.zip,mcc,ppo_b_dv_refine_final,False,-56.075273940217684,0.07042373976258937,False,True,3,0.004119824008756974,moon_impact
