policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage02_step00339968_R-85.49_SR0.000_LD0.89512_CMnan__2026-08-07_12-29-17.zip,mcc,ppo_b_dv_refine_final,False,-92.48678568255443,0.10246119660819158,False,False,11,0.8951246324547874,dv_budget_exceeded
Model__stage02_step00331776_R-85.49_SR0.000_LD0.88280_CMnan__2026-08-07_12-27-57.zip,mcc,ppo_b_dv_refine_final,False,-92.49340241887225,0.10247411335879746,False,False,14,0.8827964481061077,dv_budget_exceeded
Model__stage02_step00278528_R-85.57_SR0.000_LD0.87184_CMnan__2026-08-07_12-17-59.zip,mcc,ppo_b_dv_refine_final,False,-92.58095331519091,0.10264502436971713,False,False,17,0.8718381153009558,dv_budget_exceeded
PPOB__model_final__2026-08-07_13-02-42.zip,mcc,ppo_b_dv_refine_final,False,-92.61077041654403,0.102703231323035,False,False,21,0.8590737904454373,dv_budget_exceeded
policy_FINAL_PPOB__model_final__2026-08-07_13-02-42.zip,mcc,ppo_b_dv_refine_final,False,-92.61077041654403,0.102703231323035,False,False,21,0.8590737904454373,dv_budget_exceeded
Model__stage01_step00090112_R-82.10_SR0.000_LD0.89005_CMnan__2026-08-07_11-43-03.zip,mcc,ppo_b_dv_refine_final,False,-92.63121791217205,0.10274314755799664,False,False,12,0.8900469672351567,dv_budget_exceeded
Model__stage02_step00372736_R-85.62_SR0.000_LD0.85538_CMnan__2026-08-07_12-34-37.zip,mcc,ppo_b_dv_refine_final,False,-92.63279861462615,0.10274623329972808,False,False,22,0.8553848299182056,dv_budget_exceeded
Model__stage01_step00196608_R-82.14_SR0.000_LD0.86791_CMnan__2026-08-07_12-04-20.zip,mcc,ppo_b_dv_refine_final,False,-92.67103455043501,0.1028208749392467,False,False,18,0.8679117916873041,dv_budget_exceeded
Model__stage02_step00364544_R-85.66_SR0.000_LD0.86800_CMnan__2026-08-07_12-33-22.zip,mcc,ppo_b_dv_refine_final,False,-92.6901157483628,0.10285812397911406,False,False,18,0.8680042564677484,dv_budget_exceeded
Model__stage03_step00421888_R-92.69_SR0.000_LD0.75487_CMnan__2026-08-07_12-40-35.zip,mcc,ppo_b_dv_refine_final,False,-92.69075865683274,0.10285937902207931,False,False,71,0.7548684876092804,dv_budget_exceeded
